created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Nov 16 18:46:17 +0000 2023;1725223782821023768;"@KompasTV Rakyat sudah pintar ga akan pilih politik dinasti";0;0;0;0;in;1707713278296870913;1724932106449715418;dadisuryadi65;https://twitter.com/dadisuryadi65/status/1725223782821023768
Thu Nov 16 18:32:57 +0000 2023;1725220429068181544;"Politik dinasti cuma alsan halu. Marilah berfikir dewasa.  Dizaman demokrasi ini, Menang/Kalah Semua ditangan rakyat, karena Rakyat yg nyoblos.";0;0;0;0;in;1204938996100419585;1725220429068181544;AlviandraRahmat;https://twitter.com/AlviandraRahmat/status/1725220429068181544
Thu Nov 16 18:32:20 +0000 2023;1725220270196265220;"Ribuan mahasiswa Jatim gelar mimbar bebas tolak politik dinasti!! https://t.co/xDj2G2B4B1";0;0;0;0;in;1696561767294652416;1725220270196265220;BersamaAnies24;https://twitter.com/BersamaAnies24/status/1725220270196265220
Thu Nov 16 18:28:26 +0000 2023;1725219290318848380;"Tenang tenang rakyat ada  bapaknya Gibran lagi fokus memenangkan sang anak, urusan sembako belakangan. Terpenting dinasti politik  &amp  NEPOTISME bapaknya @gibran_tweet https://t.co/5jCZ0GiLk8";0;0;0;1;in;1604055507328995330;1725219290318848380;Ziipo17;https://twitter.com/Ziipo17/status/1725219290318848380
Thu Nov 16 18:10:26 +0000 2023;1725214761586184330;"@Prihati_utami @gibran_tweet Prihatin dengan negara ini. Dinasti politik tidak berhenti²";0;0;0;0;in;1607159633269121024;1725010094541410545;galaangpras;https://twitter.com/galaangpras/status/1725214761586184330
Thu Nov 16 18:06:56 +0000 2023;1725213879029154225;"Demo Tolak Dinasti Politik Jokowi di Patung Kuda, Massa Sampaikan 3 Tuntutan.  Baca Selengkapnya: https://t.co/lLw9iFhsG2 https://t.co/dAsGGBinvf";0;0;0;0;in;1709919038544166912;1725213879029154225;aboutoday24hour;https://twitter.com/aboutoday24hour/status/1725213879029154225
Thu Nov 16 17:58:03 +0000 2023;1725211642877845893;"Ber satu padu melawan dinasti politik haus kekuasaan. Menangkan Ganjar Mahfud satu putaran 🤟🤟🤟💪   🇮🇩 #GanjarMahfud2024 https://t.co/mD37gdXzEn";0;1;0;6;in;1440914340022865921;1725211642877845893;Nurhadi40083478;https://twitter.com/Nurhadi40083478/status/1725211642877845893
Thu Nov 16 17:55:05 +0000 2023;1725210897919119533;"Kemudian kekinian teriak-teriak politik dinasti, sudah terlambat! Demokrasi kita telah terjangkit sistem patronase sejak lama, lebih banyak tidak menyadari dan lebih banyak lagi terjebak di dalamnya. Ponderabilitas ( Kualitas atau sifat dapat ditimbang )";1;0;0;1;in;931942638;1725210897919119533;alamteGarr;https://twitter.com/alamteGarr/status/1725210897919119533
Thu Nov 16 17:52:04 +0000 2023;1725210140238839813;"@Uki23 Mendukung politik dinasti ? Yes Dipilih ? No Masuk ke Senayan ? Depends";0;0;0;0;in;1709212786000007168;1724714208535957661;MKhoirulAnam711;https://twitter.com/MKhoirulAnam711/status/1725210140238839813
Thu Nov 16 17:40:07 +0000 2023;1725207129207029853;"Mereka menjadi contoh bahwa jabatan politik adalah panggung untuk melayani rakyat, bukan alat untuk membangun dinasti kekuasaan keluarga @Aldi3_0 https://t.co/lLHSqnZASd";0;0;0;0;in;1682231681703632896;1725207129207029853;NeniNirmal79;https://twitter.com/NeniNirmal79/status/1725207129207029853
Thu Nov 16 17:37:17 +0000 2023;1725206418004066399;"@mpoklela7 Iya terkenal di dunia, tapi terkenal menggunakan cara2 kotor, politik dinasti";0;0;0;1;in;1134301327972978690;1725000449395417233;lucihappy11;https://twitter.com/lucihappy11/status/1725206418004066399
Thu Nov 16 17:31:27 +0000 2023;1725204951083991067;"Ribuan mahasiswa Jawa Timur gelar mimbar bebas tolak politik dinasti!!! https://t.co/jIuYWHjRLm";0;0;0;0;in;1647089751470800898;1725204951083991067;rahmatramadhayt;https://twitter.com/rahmatramadhayt/status/1725204951083991067
Thu Nov 16 17:11:08 +0000 2023;1725199838617501722;"TOLAK POLITIK DINASTI, TOLAK YANG BERBAU JOKOWI !";0;0;0;0;in;793427822949769216;1725199838617501722;MgmPtmgm;https://twitter.com/MgmPtmgm/status/1725199838617501722
Thu Nov 16 17:03:20 +0000 2023;1725197873002975241;"Mahasiswa/i, akademisi, budayawan &amp  masyarakat Surabaya mulai bergerak "tolak dinasti politik &amp  usut tuntas pelanggaran HAM" di Kampus Unitomo.  Bgmn kampus2 di kota lain?   #TolakDinastiPolitik #UsutTuntasPelanggaranHAM https://t.co/DgixZS8HOz";0;0;0;0;in;460852025;1725197873002975241;ratubadis_nando;https://twitter.com/ratubadis_nando/status/1725197873002975241
Thu Nov 16 17:00:58 +0000 2023;1725197277147644324;"@Gus_Raharjo Susah ya kalau orang Haus akan kekuasaan, semua akan dilakukan demi membangun dinasti politik";0;0;0;0;in;1209390940189646848;1724823480812835171;zeviantii;https://twitter.com/zeviantii/status/1725197277147644324
Thu Nov 16 16:51:44 +0000 2023;1725194955357065270;"Ribuan mahasiswa Jawa timur gelar mimbar bebas tolak politik dinasti https://t.co/VNxQOnIpdx";0;4;0;1;in;1498201340;1725194955357065270;TasyaSyiami48;https://twitter.com/TasyaSyiami48/status/1725194955357065270
Thu Nov 16 16:51:28 +0000 2023;1725194888772534743;"Mantap Lawan politik dinasti yg Rakus Kuasa itu tdk tau diri e memalukan e";0;0;0;0;in;1521593984959025152;1725194888772534743;Omkaroll1;https://twitter.com/Omkaroll1/status/1725194888772534743
Thu Nov 16 16:43:14 +0000 2023;1725192813833568666;"SABOTASE, SOGOKAN DAN INTIMIDASI TERHADAP MAHASISWA GAGAL TOTAL. MAJU TERUS MAHASISWA LAWAN POLITIK DINASTI. SELAMAT BERJUANG!    Arhan #TimnasDay KDRT Irak Qory #IsraelIsATerrorist  #lawan #jokowi #demokrasi https://t.co/9LUoqSwnGd";0;0;1;1;in;1709189122433466368;1725192813833568666;syahrul_idn;https://twitter.com/syahrul_idn/status/1725192813833568666
Thu Nov 16 16:37:54 +0000 2023;1725191472436429106;"@MarhaenPetruk @aji_lembu @Prihati_utami @gibran_tweet Itu proses hukum pak bukan politik, gak ada korelasinya dgn dinasti politik. Anehaneh saja bapak ini 😂😂😂";0;0;0;0;in;1389814280;1725010094541410545;caponkbiru;https://twitter.com/caponkbiru/status/1725191472436429106
Thu Nov 16 16:33:10 +0000 2023;1725190284479434933;"@kompascom mau mutar balik sejarah ni orang";0;0;0;0;in;4897170770;1724959108040921501;hugelmaniso;https://twitter.com/hugelmaniso/status/1725190284479434933
Thu Nov 16 16:26:20 +0000 2023;1725188560821911636;"@RicKY_KCh Merangkul politik dinasti lebih tepatnya, anak Presiden hasil putusan inkonstitusional penuh conflict of interest putusan Paman yg juga dipecat sebagai ketua MK";0;0;0;3;in;344063362;1725008490002080032;DJ_Luvly;https://twitter.com/DJ_Luvly/status/1725188560821911636
Thu Nov 16 16:24:53 +0000 2023;1725188196462662028;"Semngat anak muda, percepatan akselerasi dll. itu hnya dijadikan tagline semata. Substansi sesungguhnya adalah pelanggengan Dinasti Politik untuk Putra Mahkota &amp  pragmatisme serta opportunisme kroni-kroninya.   Hanya ada satu kata, LAWAN !!!";0;0;0;0;in;930846602499014656;1725188196462662028;IciBlaan;https://twitter.com/IciBlaan/status/1725188196462662028
Thu Nov 16 16:24:38 +0000 2023;1725188135162900870;"Indonesia kita cuma bisa bagus dalam hal membangun Dinasti Politik. Kok bangun² infrastruktur pasti bermasalah.";0;0;0;1;in;213168371;1725188135162900870;AH_SiregarXIX;https://twitter.com/AH_SiregarXIX/status/1725188135162900870
Thu Nov 16 16:18:48 +0000 2023;1725186665759510546;"Wow!!! Surabaya keren.... Lawan politik dinasti!!!";0;0;9;34;in;221832208;1725186665759510546;SoeTjenMarching;https://twitter.com/SoeTjenMarching/status/1725186665759510546
Thu Nov 16 16:10:37 +0000 2023;1725184608554438906;"@ainunnajib Bantuan-bantuan pada saat covid itu menguntungkan nama Jokowi. Jadi akar rumput tahunya bantuan kagak ngerti dalam hal politik dinasti.";0;0;0;0;in;1022526674645078016;1725055364675350909;lobaKaheureui;https://twitter.com/lobaKaheureui/status/1725184608554438906
Thu Nov 16 16:09:35 +0000 2023;1725184347203129708;"Tugas yang cerdas kayak anda itu justru ikut menyampaikan bahaya politik dinasti ke akar rumput. Bukan malah direduksi jadi cuman sekedar "sentimen negatif".";0;0;0;0;in;223133363;1725184347203129708;LazymusPrime;https://twitter.com/LazymusPrime/status/1725184347203129708
Thu Nov 16 16:06:48 +0000 2023;1725183648088092996;"Itu tanggung jawab kaum intelektual dan kalangan terdidik utk menyampaikan apa konsekuensi dari dinasti politik bg kehidupan mrk";0;0;2;6;in;175442007;1725183648088092996;ecosocrights;https://twitter.com/ecosocrights/status/1725183648088092996
Thu Nov 16 16:04:19 +0000 2023;1725183021933056186;"@andre_rosiade @Gerindra Tragedi 98 + Dinasti Politik = Indonesia Hancur  #2024AsalBukanPrabowo";0;0;0;1;in;1702418664757297152;1725094263019680190;FIDIID62;https://twitter.com/FIDIID62/status/1725183021933056186
Thu Nov 16 16:03:34 +0000 2023;1725182834175021433;"@RembukPSI @jokowi @kaesangp @gibran_tweet politik dinasti https://t.co/nfKdUEdQXC";0;0;0;0;und;109540102;1724828017103642720;arif_aminin;https://twitter.com/arif_aminin/status/1725182834175021433
Thu Nov 16 15:59:36 +0000 2023;1725181836484383015;"@bonnietriyana @ainunnajib Masalahnya argumenmu sama sekali tidak tepat untuk pilpres 2024 ini. Hasil survey bilang bahwa rakyat aware politik dinasti jokowi, demikian mereka ga masalah dengan itu.  Lagian juga kaum intelektual itu siapa sih, jangan2 sebenernya mereka itu malah kura2 yang ga tau apa2";0;0;0;1;in;1245831163903524864;1725055364675350909;ReinaldoMh2009;https://twitter.com/ReinaldoMh2009/status/1725181836484383015
Thu Nov 16 15:56:56 +0000 2023;1725181162040209483;"@msaid_didu @Be__rian “Dinasti politik Jokowi tak hanya mengoyak etika politik, tapi juga sekaligus merusak demokrasi,” tulis Majalah Tempo.  https://t.co/91jOZVH95L… .";0;0;1;1;in;1482600556669460485;1725145283393470497;ForRezim;https://twitter.com/ForRezim/status/1725181162040209483
Thu Nov 16 15:56:03 +0000 2023;1725180942929789016;"“Dinasti politik Jokowi tak hanya mengoyak etika politik, tapi juga sekaligus merusak demokrasi,” tulis Majalah Tempo.  https://t.co/91jOZVH95L… .";0;0;0;0;in;1482600556669460485;1725180796368261139;ForRezim;https://twitter.com/ForRezim/status/1725180942929789016
Thu Nov 16 15:55:28 +0000 2023;1725180796368261139;"“Dinasti politik Jokowi tak hanya mengoyak etika politik, tapi juga sekaligus merusak demokrasi,” tulis Majalah Tempo.   https://t.co/91jOZVH95L… .";0;1;2;5;in;1482600556669460485;1725180796368261139;ForRezim;https://twitter.com/ForRezim/status/1725180796368261139
Thu Nov 16 15:52:44 +0000 2023;1725180107265064981;"@msaid_didu Terimakasih mahasiswa, hanya satu kata LAWAN politik dinasti";0;0;0;3;in;1555220903381725184;1725145283393470497;zoomhen;https://twitter.com/zoomhen/status/1725180107265064981
Thu Nov 16 15:52:07 +0000 2023;1725179950058360935;"SABOTASE, SOGOKAN DAN INTIMIDASI TERHADAP MAHASISWA GAGAL TOTAL. MAJU TERUS MAHASISWA LAWAN POLITIK DINASTI. SELAMAT BERJUANG!   Arhan #TimnasDay KDRT Irak Qory #IsraelIsATerrorist Irak #demokrasi #jokowi https://t.co/r0hmLWnizK";0;0;0;0;in;1708784338383536128;1725179950058360935;remihime28469;https://twitter.com/remihime28469/status/1725179950058360935
Thu Nov 16 15:51:43 +0000 2023;1725179851907514721;"@PartaiSocmed Pokoknya kalo yg melakukan pelanggaran/kecurangan PDIP itu dianggap setingan dari kubu lawan politiknya,tpi kalo yg melakukan lawan politiknya,pasti bilang yg Curang lah,yg politik dinasti lah, menggunakan kekuasaan lah,kami dicurangi lah,emank bnr PDIP ini banyak Dramanya,";0;0;0;0;in;1679143214106935296;1725153217430835390;kolodete10;https://twitter.com/kolodete10/status/1725179851907514721
Thu Nov 16 15:45:00 +0000 2023;1725178159413530738;"@v_octania @mochamadarip Betul @jokowi @gibran_tweet @kaesangp hanyalah menampilkan politik dinasti... https://t.co/nDoMI9qnxd";0;0;1;1;in;109540102;1725076974861963686;arif_aminin;https://twitter.com/arif_aminin/status/1725178159413530738
Thu Nov 16 15:44:41 +0000 2023;1725178081986412787;"Demo politik dinasti kemungkinan akan dibalas dengan demo e-ktp.";0;0;0;0;in;288217389;1725178081986412787;denmasbima;https://twitter.com/denmasbima/status/1725178081986412787
Thu Nov 16 15:41:48 +0000 2023;1725177354027155718;"Partai politik punya posisi sangat strategis dalam menentukan Arah Dan kebijakan berbangsa dan bernegara melalui Eksekutif, Legislative dan Yudikatif, maka sangat pas masa jabatan ketum partai maks 5thn saja, supaya tidak ada dinasti politik &amp  SAHKAN! RUU Sita Harta Hasil Korupsi";0;0;0;0;in;1724219744621092864;1725177354027155718;hanyalewat70132;https://twitter.com/hanyalewat70132/status/1725177354027155718
Thu Nov 16 15:40:56 +0000 2023;1725177135550091681;"@CoachJustinL @kaesangp Njir coach, lu lebih gede drpada ngikutin politik dinasti tanpa etika.  Please pikir2 ulang 🙏";0;0;0;0;in;1606473952146362375;1725142562955256086;sfmgunners;https://twitter.com/sfmgunners/status/1725177135550091681
Thu Nov 16 15:40:53 +0000 2023;1725177123625738594;"@ainunnajib Yg mengatakan politik dinasti ataupun dinasti politik di Indonesia baru dimulai saat  ini sama dengan menganggap krisis Gaza Palestina itu dimulai tgl 7 Oktober.";0;0;0;0;in;1284281588268691456;1725055364675350909;Stargazer_32;https://twitter.com/Stargazer_32/status/1725177123625738594
Thu Nov 16 15:36:12 +0000 2023;1725175947857379351;"@psi_id Apa yg bisa diharapkan dr nalar partai yg ketua nya ketika ditanya politik dinasti jawabnya umur prabowo + umur gibran hasilnya yg pling muda.";0;0;0;0;in;598273634;1725021995786801220;wardoyooioi;https://twitter.com/wardoyooioi/status/1725175947857379351
Thu Nov 16 15:35:31 +0000 2023;1725175774368424168;"@ILCTalkshow Kepikiran nih.... Karena partai politik punya posisi sangat strategis dalam menentukan Arah Dan kebijakan berbangsa dan bernegara melalui Eksekutif, Legislative dan Yudikatif, maka sangat tepat masa jabatan ketum partai maksimal 5thn saja, supaya tidak ada dinasti politik...";0;0;0;0;in;1724219744621092864;1725068430402072727;hanyalewat70132;https://twitter.com/hanyalewat70132/status/1725175774368424168
Thu Nov 16 15:34:47 +0000 2023;1725175591060623431;"*Survei SMRC: 75 Persen Masyarakat Tak Suka Jokowi Bangun Dinasti Politik*  https://t.co/6ILA5mIR44 #TimnasDay";0;0;0;0;in;1681246216791953408;1725175591060623431;rudyfeb81;https://twitter.com/rudyfeb81/status/1725175591060623431
Thu Nov 16 15:33:36 +0000 2023;1725175293357301948;"@ainunnajib Kalau istilah politik Dinasti dinarasikan ulang dengan istilah atau masalah yang dekat dengan rakyat akar rumput, mungkin gejolak penolakan itu bakal tampak...";0;0;0;0;in;2341612429;1725055364675350909;Theos_Blogos;https://twitter.com/Theos_Blogos/status/1725175293357301948
Thu Nov 16 15:33:30 +0000 2023;1725175266262020472;"Nusron Wahid Soal Tudingan Politik Dinasti Pada Gibran: Nepotisme nya Dimana?  https://t.co/6qnxAKmpfH";0;0;0;3;in;853782937782714368;1725175266262020472;radaraktual;https://twitter.com/radaraktual/status/1725175266262020472
Thu Nov 16 15:28:58 +0000 2023;1725174124119572706;"@Hasbil_Lbs @aniesbaswedan Cieee yg dukung dinasti politik ciee, ganti jargon noh perubahan perubahan apaan 🤣 ko malah dukung pasangan yg sudah jelas menghalalkan sgl cara mengotak atik MK demi kepentingan pribadi 🤣";0;0;0;0;in;400103820;1724775799738544419;MIBarokah;https://twitter.com/MIBarokah/status/1725174124119572706
Thu Nov 16 15:26:55 +0000 2023;1725173611516903552;"Udah lama gak buka twitter Sekarang namanya X   Buka X :  Heboh Neo Orba  Politik Dinasti  Mahkamah Konstitusi  Mahkamah Keluarga  MK  MKMK   / Klok Adam Alis Maroko Dendi Irak Lawan hoax pemilu /   #에스파의_드라마틱한_3주년 #FOR3VERwithAESPA #에스파 #카리나 #지젤 #윈터 #닝닝 https://t.co/ZK6zJZ91AT";1;0;0;1;in;1378613221683159043;1725173611516903552;jankopoken;https://twitter.com/jankopoken/status/1725173611516903552
Thu Nov 16 15:24:03 +0000 2023;1725172890222391488;"@didienAZHAR @jokowi Ketum nya jg ngak tegas!!..anak mantu dibiarkan begitu sj mnjadi pejabat..ngerti Nepotisme ngak?yg pd ahkir faktanya politik dinasti trbemtuk..22nya sama saja😁";0;0;0;1;in;1286557775670042625;1725098095711822182;Fadlipenyair;https://twitter.com/Fadlipenyair/status/1725172890222391488
Thu Nov 16 15:20:26 +0000 2023;1725171979504759261;"@Gi_N0ng @TeddGus @prabowo @gibran_tweet Kalau ini malah pelaku politik dinasti sesungguhnya. Jabatan di partai, bisa jadi pengurus KONI tiba2 😁";0;0;0;0;in;62468709;1724993777696444604;NyiMasRuminah;https://twitter.com/NyiMasRuminah/status/1725171979504759261
Thu Nov 16 15:16:16 +0000 2023;1725170929171353984;"@ainunnajib Narasi gini tuh enak bgt, bisa jd alasan nyalahin rakyat klo politik dinasti akhirnya benar terjadi. Dia yg kotor2an main rakyat yg cuci piring.";0;0;0;0;in;2851451094;1725055364675350909;ranrats;https://twitter.com/ranrats/status/1725170929171353984
Thu Nov 16 15:15:18 +0000 2023;1725170685729816966;"Kaum intelektualnya sibuk urusannya sendiri, sedang akar rumput tahunya ya coblosan, ndak tahu itu politik dinasti ina itu. lalu dinasti benar berlanjut, terus kaum intelektualnya "getun", nyalahin akar rumput, gitu mungkin. Mereka yg paham tp lalai, orang lain disalahkan.";0;0;0;0;in;53666896;1725170685729816966;m_rofii;https://twitter.com/m_rofii/status/1725170685729816966
Thu Nov 16 15:11:38 +0000 2023;1725169762391499076;"@gus_dibyo Kamu hanya butuh persatuan bukan drama politik dinasti";0;0;0;0;in;1724672480022056960;1725107272765043005;khufra66666;https://twitter.com/khufra66666/status/1725169762391499076
Thu Nov 16 15:11:05 +0000 2023;1725169624608645262;"@geloraco Knapa rakyat hrs menolak apa itu politik dinasti ya krn penyebabnya adlh nepotisme..yg ngak ngerti nepotisme ya dungu!!😂";0;0;0;0;in;1286557775670042625;1725100779416228011;Fadlipenyair;https://twitter.com/Fadlipenyair/status/1725169624608645262
Thu Nov 16 15:10:14 +0000 2023;1725169410598461924;"@Anak__Ogi Berarti tak berlaku ya politik dinasti karena yang menentukan rakyat";0;0;0;0;in;38335839;1725102073862336631;GusDaAD;https://twitter.com/GusDaAD/status/1725169410598461924
Thu Nov 16 15:03:22 +0000 2023;1725167684394877054;"@SteiviT28671 @yuwantino12 @xquitavee @gibran_tweet @kaesangp Bicara tentang politik dinasti, didaerah saya udh ada sebelum ini dan yg menerapkan itu dari partai PDIP itu sendiri";0;0;0;0;in;1724131801965502464;1724426549951099152;GrinCrowz;https://twitter.com/GrinCrowz/status/1725167684394877054
Thu Nov 16 15:02:37 +0000 2023;1725167495084925310;"Kwtika Jokowi serahkan keberlanjutan kerja soal Kedaulatan Pangan ke GANJAR Sebelum hati berubah ke politik dinasti Itulah suara hati pak jokowi Semangat  .   tag || LGBT Qory KDRT TNI AU Hindia Nabil Mas Ganjar Presiden Timnas Day Brian 15 M NO PENALTY Willy Dozan SCBD Maroko || https://t.co/x8aWxqrlEX";1;0;0;1;in;1608522814000336896;1725167495084925310;Ahlikomik;https://twitter.com/Ahlikomik/status/1725167495084925310
Thu Nov 16 14:56:51 +0000 2023;1725166044380049728;"Politik dinasti ala Presiden Jokowi https://t.co/IiIbfbCnhi";0;0;0;0;in;1709414971011194880;1725166044380049728;IbuJulid;https://twitter.com/IbuJulid/status/1725166044380049728
Thu Nov 16 14:56:46 +0000 2023;1725166022854951198;"Da'i Kondang Gus Miftah Membela Gibran yang dituding Politik Dinasti.   Bagaimana menurut mu? Apakah Gibran betul Politik Dinasti 🤔  Source : infosyiarislam  #infosyiarislam #beritaviralindonesia #gibranrakabumingraka #islamituindahdanmudah #gusmiftah #dakwahnusantara https://t.co/TsRsVcWgJJ";0;0;0;0;in;1679896540285120512;1725166022854951198;daulatrakyatcom;https://twitter.com/daulatrakyatcom/status/1725166022854951198
Thu Nov 16 14:54:35 +0000 2023;1725165475305288076;"Ribuan mahasiswa Jawa Timur gelar mimbar bebas tolak politik dinasti https://t.co/q6y5G2Rxad";0;0;0;0;in;1709414971011194880;1725165475305288076;IbuJulid;https://twitter.com/IbuJulid/status/1725165475305288076
Thu Nov 16 14:52:55 +0000 2023;1725165054947885310;"Ibuku kmrn nonton podcast abraham samad sm siapa gitu bahas soal politik dinasti. tp emg hal-hal begini ga banyak yg "ngeh" karna mikir yg penting kan dipilih lgsg oleh rakyat. Padahal yg harus disoroti bukan pemilihannya tp jauh sebelum itu, bagus kok podcastnya.";0;0;0;0;in;1487930216576319492;1725165054947885310;dilanjutgak;https://twitter.com/dilanjutgak/status/1725165054947885310
Thu Nov 16 14:51:51 +0000 2023;1725164784474104042;"Coreng Citra Baik Negara di Mata Dunia! Media Jerman dan AS Soroti Dinasti Politik di Indonesia  KDRT Coldplay TNI AU Qory Pasuruan Sanggup Shani Nabil Cikarang Turut Somethinc Diana Serem https://t.co/ifTMRNq0Q0";0;0;1;1;in;1715207654598230016;1725164784474104042;FahlanDyo;https://twitter.com/FahlanDyo/status/1725164784474104042
Thu Nov 16 14:48:04 +0000 2023;1725163832929079619;"@okkymadasari @aniesbaswedan Sy rasa u/ kalian yg masih mendukung politik dinasti itu kalian hanya kemakan sama diksi capres gemoy &amp  cawapres muda. Kita ini cari pemimpin yg memikirkan kualitas SDM bukan yg suka joget2/muda non pengalaman/petugas partai yg ikut istruksi para korea2.";0;1;0;0;in;4637298626;1725148020298391722;ring1___;https://twitter.com/ring1___/status/1725163832929079619
Thu Nov 16 14:46:18 +0000 2023;1725163389838573916;"Harusnya tolak politik dinasti https://t.co/oNxo1aGoQh";0;1;0;0;in;1558152470336983040;1725163318128603443;jenimelak;https://twitter.com/jenimelak/status/1725163389838573916
Thu Nov 16 14:44:30 +0000 2023;1725162937227022457;"@JuliyantiN54268 Politik Dinasti dengan kepentingan paman dan keponakan nya adalah penyakit yang merusak negeri. Bantu bersatu rakyat dan basmi mereka!";0;0;0;1;in;1060726410980007936;1725131981124772109;SudibyoAndi;https://twitter.com/SudibyoAndi/status/1725162937227022457
Thu Nov 16 14:37:29 +0000 2023;1725161171618000902;"@ainunnajib menarik, aku baca kalimat terakhir seolah pernyataan bukan pertanyaan. apa kalangan non intelek tidak menyadari bahayanya politik dinasti?";0;0;0;0;in;1582913659;1725055364675350909;depokjkt;https://twitter.com/depokjkt/status/1725161171618000902
Thu Nov 16 14:34:56 +0000 2023;1725160529855967671;"@GunRomli pendukung ganjar memang se bodoh ini ya ? paslon 2 berhasil dg marketing gemoy yg easy going buat voters muda,dan cara kalian nge counter itu dg nembak fisik gini makin bikin rendah ganjar. narasi dinasti politik aja ga digubris sm akar rumput, malah dilanjutin bego nya. Tolil 😂";0;1;0;2;in;1064199298215071746;1725028200223506659;rose18550740;https://twitter.com/rose18550740/status/1725160529855967671
Thu Nov 16 14:34:51 +0000 2023;1725160506023919789;"Tolak politik Dinasti tolak pelanggaran HAM.. https://t.co/Al3cE0Ji9K";0;0;0;0;in;1613710774622650369;1725160506023919789;Abismanissepah;https://twitter.com/Abismanissepah/status/1725160506023919789
Thu Nov 16 14:32:52 +0000 2023;1725160007224688648;"@UmarSyadatHsb__ Prabowo maju lagi aja udah masalah, karna dia 2019 penghianat. Eh skarang maju bareng politik dinasti, yaa abiiss.";0;2;1;7;in;2455773918;1725101358007873714;khoiriak;https://twitter.com/khoiriak/status/1725160007224688648
Thu Nov 16 14:25:21 +0000 2023;1725158117741040118;"@ekokuntadhi1 ..neru sin politik dinasti nyang tatunda apayah.. ??!!?  _gamukngin..  ): ..mukngin jah..  _gakmukngin..  🥳__😲😵‍💫😲_🤨__🥱😪🥱";0;0;0;0;in;1099647132745662465;1725092258805129384;Azhi21Pagar;https://twitter.com/Azhi21Pagar/status/1725158117741040118
Thu Nov 16 14:22:06 +0000 2023;1725157300497797431;"Rakyat Indonesia jangan Mau dibohongi .. Waspada sama wowo dan gbrn yang kerjanya belum teruji dan bahkan Patut dipertanyakan status Pendidikannya #DinastiPolitik #MenolakLupa https://t.co/6j2yymUdCx";0;0;0;0;in;530940563;1725157300497797431;alfiyanujang;https://twitter.com/alfiyanujang/status/1725157300497797431
Thu Nov 16 14:21:52 +0000 2023;1725157240963731659;"Rakyat Indonesia jangan Mau dibohongi .. Waspada sama wowo dan gbrn yang kerjanya belum teruji dan bahkan Patut dipertanyakan status Pendidikannya #DinastiPolitik #MenolakLupa https://t.co/ON9CEDHYzT";0;0;0;0;in;530940563;1725157240963731659;alfiyanujang;https://twitter.com/alfiyanujang/status/1725157240963731659
Thu Nov 16 14:21:39 +0000 2023;1725157185787703571;"Rakyat Indonesia jangan Mau dibohongi .. Waspada sama wowo dan gbrn yang kerjanya belum teruji dan bahkan Patut dipertanyakan status Pendidikannya #DinastiPolitik #MenolakLupa https://t.co/oacvoezDjj";0;0;0;0;in;530940563;1725157185787703571;alfiyanujang;https://twitter.com/alfiyanujang/status/1725157185787703571
Thu Nov 16 14:20:30 +0000 2023;1725156897072795968;"@Dennysiregar7 Tidak hanya sebagai warga negara, tapi sebagai penjaga moralitas bangsa...terus lawak ketidakadilan dan kecurangan kalahkan kaum orba yang berdiri diatas dinasti politik";0;0;0;0;in;1704047918758699008;1725042544755785879;_rawein;https://twitter.com/_rawein/status/1725156897072795968
Thu Nov 16 14:18:45 +0000 2023;1725156457526538555;"@kumparan Bkn di jogya sj sby jg, hampir seluruh kota bsr jawa jg, penyandang dana partai kcl ini siapa y? Peserta pemilu partai gurem bs jd kuda htm politik Krn dukung oligarki penguasa. Yakin tdk coblos dinasti politik??faham kaga?";0;0;0;0;in;1690387541089030144;1725118408201732569;TanRockBamKop18;https://twitter.com/TanRockBamKop18/status/1725156457526538555
Thu Nov 16 14:18:32 +0000 2023;1725156402765685117;"Lihat video ini Agar Rakyat Tahu Kondisi Bangsa Negara Indonesia Tidak Baik-Baik Saja Karena Ada Nuansa Dinasti Politik Oleh Pihak Penguasa Hanya Karena AMBISI KeKuasaan,pospera_kotatangerang! #TikTok https://t.co/86bCtQIfoR";0;0;0;0;in;1307691807921201153;1725156402765685117;Haryant92477372;https://twitter.com/Haryant92477372/status/1725156402765685117
Thu Nov 16 14:16:59 +0000 2023;1725156009809739915;"Apa yg membuat curang?? Kediktatora'an,nepotisme,dan dinasti politik yg di bangun #jkw ,, yg dimana dialah yg punya segala alat kekuasaan";0;0;0;1;in;1682838628412854274;1725156009809739915;Team_kreativ;https://twitter.com/Team_kreativ/status/1725156009809739915
Thu Nov 16 14:16:11 +0000 2023;1725155811087761718;"Lengserkan politik dinasti... laknatullah.";0;0;0;0;in;1513651601067548673;1725155811087761718;AzamJavas;https://twitter.com/AzamJavas/status/1725155811087761718
Thu Nov 16 14:11:34 +0000 2023;1725154645675217373;"di masa tuamu kau masuk ke politik, dan kau akan dibombardir karena kau taat pada kelompok keluarga dinasti...hadeh...";0;0;0;0;in;2965397437;1725154645675217373;0c54035bd195463;https://twitter.com/0c54035bd195463/status/1725154645675217373
